1431417238 1 0 0 0 0
1431418066 2 0 0 0 0
1431419049 3 0 0 0 0
1431419581 4 0 0 0 0
1431419613 5 0 0 0 0
1431420615 6 0 0 0 0
1431421371 7 0 0 0 0
1431421937 8 0 0 0 0
1431428746 9 0 0 0 0
1431429740 10 0 0 0 0
1431432589 11 0 0 0 0
1431432631 12 0 0 0 0
1431432670 13 0 0 0 0
1431434268 14 0 0 0 0
1431435107 15 0 0 0 0
1431436373 15 0 0 0 1
1431441181 16 0 0 0 1
1431499104 17 0 0 0 1
1431501551 18 0 0 0 1
1431503853 19 0 0 0 1
1431515899 20 0 0 0 1
1431515955 21 0 0 0 1
1431515986 22 0 0 0 1
1431516107 23 0 0 0 1
1431520448 24 0 0 0 1
1431527097 25 0 0 0 1
1431587800 26 0 0 0 1
1431589420 27 0 0 0 1
1431590422 28 0 0 0 1
1431591046 29 0 0 0 1
1431607602 30 0 0 0 1
1431944769 31 0 0 0 1
1432110410 60 0 0 0 1
1432196308 61 0 0 0 1
1432196342 62 0 0 0 1
1432213650 63 0 0 0 1
1432648527 64 0 0 0 1
1432648592 65 0 0 0 1
1432648621 66 0 0 0 1
1433155800 67 0 0 0 1
1433318293 68 0 0 0 1
1433318406 69 0 0 0 1
1433318550 70 0 0 0 1
1433318659 71 0 0 0 1
1433318731 72 0 0 0 1
1433318819 73 0 0 0 1
1433319344 74 0 0 0 1
1433319420 75 0 0 0 1
1433319802 76 0 0 0 1
1433320465 77 0 0 0 1
1433321026 78 0 0 0 1
1433328667 79 0 0 0 1
1433328787 80 0 0 0 1
1433329760 81 0 0 0 1
1433330375 82 0 0 0 1
1433330423 83 0 0 0 1
1433851915 84 0 0 0 1
1433917410 85 0 0 0 1
1433917571 86 0 0 0 1
1434006269 87 0 0 0 1
1434026464 88 0 0 0 1
1434026507 89 0 0 0 1
1434030132 90 0 0 0 1
1434031925 91 0 0 0 1
1434094247 92 0 0 0 1
1434352240 93 0 0 0 1
1434352334 94 0 0 0 1
1434370383 95 0 0 0 1
1434439825 96 0 0 0 1
1434439952 97 0 0 0 1
1434440098 98 0 0 0 1
1434440436 99 0 0 0 1
1434440776 100 0 0 0 1
1434440802 101 0 0 0 1
1434440985 102 0 0 0 1
1434441791 103 0 0 0 1
1434441830 104 0 0 0 1
1434451424 105 0 0 0 1
1434451445 106 0 0 0 1
1434454730 107 0 0 0 1
1434522933 108 0 0 0 1
1434540609 109 0 0 0 1
1434541292 110 0 0 0 1
1434541517 111 0 0 0 1
1434545585 112 0 0 0 1
1434613214 113 0 0 0 1
1434624418 114 0 0 0 1
1434631208 115 0 0 0 1
1435587619 116 0 0 0 1
1435656179 117 0 0 0 1
1435660658 118 0 0 0 1
1435661147 119 0 0 0 1
1435661565 120 0 0 0 1
1435670886 121 0 0 0 1
1435670931 122 0 0 0 1
1435670993 123 0 0 0 1
1435671116 124 0 0 0 1
1435731192 125 0 0 0 1
1435737510 126 0 0 0 1
1435737642 127 0 0 0 1
1435737963 128 0 0 0 1
1435738735 129 0 0 0 1
1435746641 130 0 0 0 1
1435746824 131 0 0 0 1
1435751250 132 0 0 0 1
1435759653 133 0 0 0 1
1435822975 134 0 0 0 1
1435841966 135 0 0 0 1
1435842012 136 0 0 0 1
1435843755 137 0 0 0 1
1435845132 138 0 0 0 1
1435904770 139 0 0 0 1
1436163943 140 0 0 0 1
1436164324 141 0 0 0 1
1436164570 142 0 0 0 1
1436171292 143 0 0 0 1
1436171646 144 0 0 0 1
1436171682 145 0 0 0 1
1436271207 146 0 0 0 1
1436272443 147 0 0 0 1
1436278089 148 0 0 0 1
1436298988 149 0 0 0 1
1436313643 150 0 0 0 1
1436348459 151 0 0 0 1
1436356483 152 0 0 0 1
1436356508 153 0 0 0 1
1436356925 154 0 0 0 1
1436364979 155 0 0 0 1
1436389723 156 0 0 0 1
1436389750 157 0 0 0 1
1436423186 158 0 0 0 1
1436423771 159 0 0 0 1
1436426158 160 0 0 0 1
1436426199 161 0 0 0 1
1436427734 162 0 0 0 1
1436429650 163 0 0 0 1
1436430513 164 0 0 0 1
1436432865 165 0 0 0 1
1436434018 166 0 0 0 1
1436436178 167 0 0 0 1
1436436335 168 0 0 0 1
1436437654 169 0 0 0 1
1436437796 170 0 0 0 1
1436439045 171 0 0 0 1
1436439745 172 0 0 0 1
1436443979 173 0 0 0 1
1436533803 174 0 0 0 1
1436881810 174 0 1 0 1
1437029035 175 0 1 0 1
1437029079 176 0 1 0 1
1437029109 177 0 1 0 1
1437033335 178 0 1 0 1
1437033382 179 0 1 0 1
1437683407 180 0 1 0 1
1437684458 181 0 1 0 1
1437685020 184 0 1 0 1
1438323571 185 0 1 0 1
1439285310 185 0 2 0 1
1439285333 185 0 3 0 1
1439558323 186 0 3 0 1
1439558351 187 0 3 0 1
1439558440 189 0 3 0 1
1439809099 190 0 3 0 1
1439970988 191 0 3 0 1
1439971055 194 0 3 0 1
1439988900 195 0 3 0 1
1439989278 196 0 3 0 1
1439993866 197 0 3 0 1
1439997402 198 0 3 0 1
1439997512 199 0 3 0 1
1440059816 200 0 3 0 1
1440066338 201 0 3 0 1
1440138921 202 0 3 0 1
1440139024 203 0 3 0 1
1440154235 204 0 3 0 1
1440580605 205 0 3 0 1
1440660892 206 0 3 0 1
1440661112 207 0 3 0 1
1440661525 208 0 3 0 1
1440752834 209 0 3 0 1
1440851208 210 0 3 0 1
1440851250 211 0 3 0 1
1441007169 211 1 3 0 1
1441016055 211 2 3 0 1
1441016105 211 3 3 0 1
1441016125 211 4 3 0 1
1441016168 211 5 3 0 1
1441016239 211 6 3 0 1
1441016592 212 6 3 0 1
1441026243 212 7 3 0 1
1441026350 212 8 3 0 1
1441026410 212 9 3 0 1
1441026434 212 10 3 0 1
1441031102 213 10 3 0 1
1441089105 213 11 3 0 1
1441092136 214 11 3 0 1
1441092313 215 22 3 0 1
1441094645 216 22 3 0 1
1441094711 217 22 3 0 1
1441095932 218 24 3 0 1
1441198196 219 24 3 0 1
1441203726 219 25 3 0 1
1441203745 219 26 3 0 1
1441203874 219 27 3 0 1
1441204949 219 28 3 0 1
1441220671 220 28 3 0 1
1441220699 221 28 3 0 1
1441278059 221 29 3 0 1
1441278132 221 30 3 0 1
1441278161 221 31 3 0 1
1441278209 221 32 3 0 1
1441278246 221 33 3 0 1
1441279295 222 33 3 0 1
1441279711 223 33 3 0 1
1441281203 224 33 3 0 1
1441281399 225 33 3 0 1
1441281426 226 33 3 0 1
1441282878 227 33 3 0 1
1441282944 228 33 3 0 1
1441283887 229 33 3 0 1
1441284327 230 33 3 0 1
1441285427 231 33 3 0 1
1441285469 232 33 3 0 1
1441285508 233 33 3 0 1
1441285618 234 33 3 0 1
1441290141 234 34 3 0 1
1441290158 234 35 3 0 1
1441290173 234 36 3 0 1
1441365118 234 37 3 0 1
1441365129 234 38 3 0 1
1441365153 234 39 3 0 1
1441372105 234 40 3 0 1
1441372140 234 41 3 0 1
1441372160 234 42 3 0 1
1441374238 234 43 3 0 1
1441404824 235 43 3 0 1
1441405609 236 43 3 0 1
1441612487 237 43 3 0 1
1441613504 238 43 3 0 1
1441613817 239 43 3 0 1
1441719909 240 43 3 0 1
1441795888 241 43 3 0 1
1441799864 242 43 3 0 1
1441800602 243 43 3 0 1
1441800679 244 43 3 0 1
1441803375 244 43 4 0 1
1441893148 245 43 4 0 1
1441955366 246 43 4 0 1
1441955395 247 43 4 0 1
1441955537 248 43 4 0 1
1441955609 249 43 4 0 1
1441960136 250 43 4 0 1
1442300786 251 43 4 0 1
1442424537 252 43 4 0 1
1442425164 257 43 4 0 1
1442425910 258 43 4 0 1
1442425978 259 43 4 0 1
1442472356 260 43 4 0 1
1442472587 261 43 4 0 1
1442485294 262 43 4 0 1
1442487056 263 43 4 0 1
1442496136 264 43 4 0 1
1442507671 265 43 4 0 1
1442529468 266 43 4 0 1
1442557343 267 43 4 0 1
1442559740 268 43 4 0 1
1442563671 269 43 4 0 1
1442566276 270 43 4 0 1
1442567076 271 43 4 0 1
1442568188 272 43 4 0 1
1442571962 273 43 4 0 1
1442572200 274 43 4 0 1
1442580714 275 43 4 0 1
1442580861 276 43 4 0 1
1442585267 277 43 4 0 1
1442587514 278 43 4 0 1
1442616142 279 43 4 0 1
1442647681 280 43 4 0 1
1442821697 281 43 4 0 1
1442825074 282 43 4 0 1
1442839651 283 43 4 0 1
1442842224 284 43 4 0 1
1442843282 285 43 4 0 1
