1424354575 1 0 0 0 0
1424354714 2 0 0 0 0
1424790828 3 0 0 0 0
1424792715 4 0 0 0 0
1424815142 5 0 0 0 0
1424900277 6 0 0 0 0
1424966916 7 0 0 0 0
1424983227 8 0 0 0 0
1425043254 9 0 0 0 0
1427364897 10 0 0 0 0
1435238768 11 0 0 0 0
1435239475 12 0 0 0 0
1435240310 13 0 0 0 0
1435301242 14 0 0 0 0
1435306742 15 0 0 0 0
1435307265 16 0 0 0 0
1435312045 17 0 0 0 0
1435565620 18 0 0 0 0
1435566405 19 0 0 0 0
1435593029 20 0 0 0 0
1435840296 21 0 0 0 0
1436270585 22 0 0 0 0
1436274849 22 1 0 0 0
1436274870 22 2 0 0 0
1436311157 23 2 0 0 0
1436337383 24 2 0 0 0
1436533859 25 2 0 0 0
1438793886 26 2 0 0 0
1438794089 27 2 0 0 0
1438810170 28 2 0 0 0
1438943183 29 2 0 0 0
1439202421 30 2 0 0 0
1439365513 31 2 0 0 0
1439365644 32 2 0 0 0
1439401061 33 2 0 0 0
1439725557 34 2 0 0 0
1439878338 35 2 0 0 0
1440061197 36 2 0 0 0
1440576080 37 2 0 0 0
1440599243 38 2 0 0 0
1440648454 39 2 0 0 0
1440685432 40 2 0 0 0
1440685487 41 2 0 0 0
1440771629 42 2 0 0 0
1440771943 43 2 0 0 0
1440993674 44 2 0 0 0
1440996314 45 2 0 0 0
1441007923 46 2 0 0 0
1441029140 47 2 0 0 0
1441030837 48 2 0 0 0
1441093172 48 3 0 0 0
1441093195 48 4 0 0 0
1441099475 49 5 0 0 0
1441113625 50 5 0 0 0
1441113701 51 5 0 0 0
1441114655 55 5 0 0 0
1441114753 56 5 0 0 0
1441114790 57 5 0 0 0
1441188126 58 5 0 0 0
1441252887 59 5 0 0 0
1441272723 60 5 0 0 0
1441275683 61 5 0 0 0
1441286457 61 6 0 0 0
1441287903 62 6 0 0 0
1441288240 63 6 0 0 0
1441290218 64 6 0 0 0
1441342012 65 6 0 0 0
1441345410 66 6 0 0 0
1441346076 67 6 0 0 0
1441347610 68 6 0 0 0
1441354142 69 6 0 0 0
1441361919 70 6 0 0 0
1441369815 71 6 0 0 0
1441376055 72 6 0 0 0
1441376092 73 6 0 0 0
1441377599 74 6 0 0 0
1441580615 75 6 0 0 0
1441582899 76 6 0 0 0
1441628761 77 6 0 0 0
1441721012 78 6 0 0 0
1441808626 79 6 0 0 0
1441863029 80 6 0 0 0
1441872405 81 6 0 0 0
1441873390 82 6 0 0 0
1441892209 83 6 0 0 0
1441909466 83 6 0 0 1
1441910243 83 6 1 0 1
1441949499 84 6 1 0 1
1442413076 85 6 1 0 1
1442442462 86 6 1 0 1
1442483679 87 6 1 0 1
1442483689 88 6 1 0 1
1442493795 89 6 1 0 1
1442499936 90 6 1 0 1
1442541825 91 6 1 0 1
1442542001 92 6 1 0 1
1442563713 93 6 1 0 1
1442582692 94 6 1 0 1
1442586557 95 6 1 0 1
1442660563 96 6 1 0 1
1442910492 96 6 1 1 1
1442925631 97 6 1 1 1
1442925669 98 6 1 1 1
1442925761 99 6 1 1 1
1442925835 100 6 1 1 1
1443612876 100 7 1 1 1
1443709482 101 7 1 1 1
1443726688 102 7 1 1 1
1443732903 103 7 1 1 1
1443764035 104 7 1 1 1
1443795813 105 7 1 1 1
1444026889 106 7 1 1 1
1444026939 107 7 1 1 1
1444027083 108 7 1 1 1
1444027189 109 7 1 1 1
1444027276 110 7 1 1 1
1444027316 111 7 1 1 1
1444027432 112 7 1 1 1
1444054619 113 7 1 1 1
1444054667 114 7 1 1 1
1444054876 115 7 1 1 1
1444109753 116 7 1 1 1
1444141287 117 7 1 1 1
1444141363 118 7 1 1 1
1444141457 119 7 1 1 1
1444312874 120 7 1 1 1
1444313015 121 7 1 1 1
1444380339 122 7 1 1 1
1444380357 123 7 1 1 1
1444380572 124 7 1 1 1
1444380726 125 7 1 1 1
1444400123 126 7 1 1 1
1444628494 127 7 1 1 1
1444659560 128 7 1 1 1
1444659817 129 7 1 1 1
1444659844 135 7 1 1 1
1444734378 136 7 1 1 1
1444734894 137 7 1 1 1
1444744825 138 7 1 1 1
1444744890 139 7 1 1 1
1444802100 140 7 1 1 1
1444832518 141 7 1 1 1
1444832570 142 7 1 1 1
1444887320 143 7 1 1 1
1444919020 144 7 1 1 1
1444979203 145 7 1 1 1
1445005157 146 7 1 1 1
1445009019 147 7 1 1 1
1445264054 148 7 1 1 1
1445264402 149 7 1 1 1
1445266014 150 7 1 1 1
1445266121 151 7 1 1 1
1445412842 152 7 1 1 1
1445412912 153 7 1 1 1
1445437507 154 7 1 1 1
1445500372 155 7 1 1 1
1445523494 156 7 1 1 1
1445523746 157 7 1 1 1
1445609915 158 7 1 1 1
1445612777 159 7 1 1 1
1445625228 160 7 1 1 1
1445628342 161 7 1 1 1
1445683002 162 7 1 1 1
1445841569 163 7 1 1 1
1445859198 164 7 1 1 1
1445869454 165 7 1 1 1
1445874407 166 7 1 1 1
1445879096 167 7 1 1 1
1445942650 168 7 1 1 1
1446033964 169 7 1 1 1
1446188230 170 7 1 1 1
1446198691 171 7 1 1 1
1446214443 172 7 1 1 1
1446214618 173 7 1 1 1
1446214683 174 7 1 1 1
1446451833 175 7 1 1 1
1446464877 176 7 1 1 1
1446464900 177 7 1 1 1
1446473366 178 7 1 1 1
1446560789 179 7 1 1 1
1446587123 180 7 1 1 1
1446628436 181 7 1 1 1
1446645748 182 7 1 1 1
1446653367 183 7 1 1 1
1446656978 184 7 1 1 1
1446738166 185 7 1 1 1
1446766476 186 7 1 1 1
1446804968 187 7 1 1 1
1446820713 188 7 1 1 1
1446820750 189 7 1 1 1
1446820773 190 7 1 1 1
1447018402 191 7 1 1 1
1447018501 192 7 1 1 1
1447051119 193 7 1 1 1
1447062822 194 7 1 1 1
1447063792 195 7 1 1 1
1447070600 196 7 1 1 1
1447080356 197 7 1 1 1
1447080589 198 7 1 1 1
1447080612 199 7 1 1 1
1447082679 200 7 1 1 1
1447155929 201 7 1 1 1
1447169257 202 7 1 1 1
1447254555 203 7 1 1 1
1447255286 204 7 1 1 1
1447255462 205 7 1 1 1
1447255519 206 7 1 1 1
1447321206 207 7 1 1 1
1447342060 208 7 1 1 1
1447342094 209 7 1 1 1
1447369427 210 7 1 1 1
1447408356 211 7 1 1 1
1447418418 212 7 1 1 1
1447428475 213 7 1 1 1
1447450723 214 7 1 1 1
1447451109 215 7 1 1 1
1447668617 216 7 1 1 1
