1431454139 0 1 0 0 0 0
1431458322 0 2 0 0 0 0
1431458706 0 3 0 0 0 0
1431458868 0 4 0 0 0 0
1431461165 0 5 0 0 0 0
1431463039 0 6 0 0 0 0
1431463230 0 7 0 0 0 0
1431491228 0 8 0 0 0 0
1431491292 0 9 0 0 0 0
1431492581 0 10 0 0 0 0
1431501028 0 11 0 0 0 0
1431502716 0 12 0 0 0 0
1431526384 0 13 0 0 0 0
1431526430 0 14 0 0 0 0
1431526606 0 15 0 0 0 0
1432282670 0 16 0 0 0 0
1432283068 0 17 0 0 0 0
1432284890 0 18 0 0 0 0
1434048143 0 19 0 0 0 0
1434357352 0 20 0 0 0 0
1434357383 0 21 0 0 0 0
1435237850 0 22 0 0 0 0
1435239233 0 23 0 0 0 0
1435308893 0 24 0 0 0 0
1435324597 0 25 0 0 0 0
1435906660 0 26 0 0 0 0
1435906886 0 27 0 0 0 0
1436880378 1 27 0 0 0 0
1436880825 2 27 0 0 0 0
1436882595 3 27 0 0 0 0
1436883231 4 27 0 0 0 0
1436946439 5 27 0 0 0 0
1436946762 6 27 0 0 0 0
1436957342 7 27 0 0 0 0
1436957507 8 27 0 0 0 0
1436957762 9 27 0 0 0 0
1437390352 9 28 0 0 0 0
1437390577 9 29 0 0 0 0
1437390679 9 30 0 0 0 0
1437396881 10 30 0 0 0 0
1437399612 11 30 0 0 0 0
1437460240 12 30 0 0 0 0
1437462405 13 30 0 0 0 0
1437462880 14 30 0 0 0 0
1437463736 15 30 0 0 0 0
1437469054 16 30 0 0 0 0
1437469137 17 30 0 0 0 0
1437476724 18 30 0 0 0 0
1437476796 19 30 0 0 0 0
1437480730 20 30 0 0 0 0
1437483766 21 30 0 0 0 0
1437483821 21 31 0 0 0 0
1437483854 21 32 0 0 0 0
1437483870 21 33 0 0 0 0
1437483912 21 34 0 0 0 0
1437485552 22 34 0 0 0 0
1437486451 22 35 0 0 0 0
1437549884 23 35 0 0 0 0
1437550349 24 35 0 0 0 0
1437552168 25 35 0 0 0 0
1437568238 26 35 0 0 0 0
1437568849 27 35 0 0 0 0
1437569372 28 35 0 0 0 0
1437569793 29 35 0 0 0 0
1437570585 30 35 0 0 0 0
1437632634 31 35 0 0 0 0
1437632841 32 35 0 0 0 0
1437646849 33 35 0 0 0 0
1437647645 34 35 0 0 0 0
1437647780 35 35 0 0 0 0
1437647954 36 35 0 0 0 0
1437649711 37 35 0 0 0 0
1437649824 38 35 0 0 0 0
1437653297 39 35 0 0 0 0
1437653660 40 35 0 0 0 0
1437655337 41 35 0 0 0 0
1437658448 42 35 0 0 0 0
1437658508 43 35 0 0 0 0
1437659484 44 35 0 0 0 0
1437659855 45 35 0 0 0 0
1437662464 45 35 0 0 0 1
1437675743 46 35 0 0 0 1
1437676317 47 35 0 0 0 1
1437681221 48 35 0 0 0 1
1437683683 49 35 0 0 0 1
1437685476 50 35 0 0 0 1
1437736423 51 35 0 0 0 1
1437737619 52 35 0 0 0 1
1437739510 53 35 0 0 0 1
1437740548 54 35 0 0 0 1
1437740941 55 35 0 0 0 1
1437741934 56 35 0 0 0 1
1437743713 57 35 0 0 0 1
1437986239 57 36 0 0 0 1
1437987141 57 37 0 0 0 1
1437987166 57 38 0 0 0 1
1437987879 58 38 0 0 0 1
1437988046 59 38 0 0 0 1
1437988063 60 38 0 0 0 1
1437988305 60 39 0 0 0 1
1437988895 60 40 0 0 0 1
1437989186 120 41 0 0 0 1
1437996502 120 41 0 0 0 2
1438000428 120 41 0 0 0 3
1438006598 121 41 0 0 0 3
1438007154 121 41 0 0 0 4
1438012474 122 41 0 0 0 4
1438012560 123 41 0 0 0 4
1438012581 124 41 0 0 0 4
1438068875 125 41 0 0 0 4
1438074113 126 41 0 0 0 4
1438085910 126 41 1 0 0 4
1438086098 126 41 1 0 0 5
1438086693 126 41 2 0 0 5
1438086724 126 41 3 0 0 5
1438087113 126 41 4 0 0 5
1438087446 126 41 5 0 0 5
1438087519 126 41 5 1 0 5
1438089980 127 41 5 1 0 5
1438101535 128 41 5 1 0 5
1438101742 129 41 5 1 0 5
1438152287 129 42 5 1 0 5
1438152981 129 43 5 1 0 5
1438154461 129 44 5 1 0 5
1438160552 129 45 5 1 0 5
1438160566 129 46 5 1 0 5
1438160581 129 47 5 1 0 5
1438160970 129 48 5 1 0 5
1438160994 129 49 5 1 0 5
1438161474 130 49 5 1 0 5
1438161484 131 49 5 1 0 5
1438161783 131 50 5 1 0 5
1438161798 131 51 5 1 0 5
1438162579 131 52 5 1 0 5
1438166716 131 53 5 1 0 5
1438168810 131 54 5 1 0 5
1438169632 131 55 5 1 0 5
1438169717 131 56 5 1 0 5
1438169948 132 56 5 1 0 5
1438265667 132 57 5 1 0 5
1438265712 132 58 5 1 0 5
1438265806 132 59 5 1 0 5
1438327856 132 60 5 1 0 5
1438365465 132 60 6 1 0 5
1438365574 132 60 7 1 0 5
1438365729 132 60 8 1 0 5
1438365976 132 60 9 1 0 5
1438366346 132 60 10 1 0 5
1438366401 132 60 10 2 0 5
1438366691 132 60 11 2 0 5
1438366760 132 60 12 2 0 5
1438366808 132 60 12 3 0 5
1438584030 132 61 12 3 0 5
1438597989 132 62 12 3 0 5
1438599058 132 63 12 3 0 5
1438625984 132 64 12 3 0 5
1438626191 132 65 12 3 0 5
1438626340 132 66 12 3 0 5
1438626769 132 67 12 3 0 5
1438626856 132 68 12 3 0 5
1438671481 132 69 12 3 0 5
1438673795 132 70 12 3 0 5
1438778105 132 71 12 3 0 5
