1431454139 0 168 0 0 0 0
1431458322 0 185 0 0 0 0
1431458706 0 224 0 0 0 0
1431458868 0 241 0 0 0 0
1431461165 0 280 0 0 0 0
1431463039 0 317 0 0 0 0
1431463230 0 322 0 0 0 0
1431491228 0 360 0 0 0 0
1431491292 0 377 0 0 0 0
1431492581 0 378 0 0 0 0
1431501028 0 379 0 0 0 0
1431502716 0 381 0 0 0 0
1431526384 0 457 0 0 0 0
1431526430 0 457 0 0 0 0
1431526606 0 458 0 0 0 0
1432282670 0 530 0 0 0 0
1432283068 0 532 0 0 0 0
1432284890 0 539 0 0 0 0
1434048143 0 541 0 0 0 0
1434357352 0 696 0 0 0 0
1434357383 0 696 0 0 0 0
1435237850 0 704 0 0 0 0
1435239233 0 1021 0 0 0 0
1435308893 0 1176 0 0 0 0
1435324597 0 1284 0 0 0 0
1435906660 0 1406 0 0 0 0
1435906886 0 1407 0 0 0 0
1436880378 94 1407 0 0 0 0
1436880825 203 1407 0 0 0 0
1436882595 206 1407 0 0 0 0
1436883231 207 1407 0 0 0 0
1436946439 209 1407 0 0 0 0
1436946762 210 1407 0 0 0 0
1436957342 227 1407 0 0 0 0
1436957507 228 1407 0 0 0 0
1436957762 229 1407 0 0 0 0
1437390352 229 1421 0 0 0 0
1437390577 229 1425 0 0 0 0
1437390679 229 1523 0 0 0 0
1437396881 245 1523 0 0 0 0
1437399612 258 1523 0 0 0 0
1437460240 259 1523 0 0 0 0
1437462405 265 1523 0 0 0 0
1437462880 266 1523 0 0 0 0
1437463736 268 1523 0 0 0 0
1437469054 285 1523 0 0 0 0
1437469137 286 1523 0 0 0 0
1437476724 292 1523 0 0 0 0
1437476796 293 1523 0 0 0 0
1437480730 298 1523 0 0 0 0
1437483766 301 1523 0 0 0 0
1437483821 301 1538 0 0 0 0
1437483854 301 1563 0 0 0 0
1437483870 301 1588 0 0 0 0
1437483912 301 1588 0 0 0 0
1437485552 302 1588 0 0 0 0
1437486451 302 1681 0 0 0 0
1437549884 306 1681 0 0 0 0
1437550349 322 1681 0 0 0 0
1437552168 323 1681 0 0 0 0
1437568238 326 1681 0 0 0 0
1437568849 326 1681 0 0 0 0
1437569372 327 1681 0 0 0 0
1437569793 328 1681 0 0 0 0
1437570585 330 1681 0 0 0 0
1437632634 333 1681 0 0 0 0
1437632841 334 1681 0 0 0 0
1437646849 384 1681 0 0 0 0
1437647645 389 1681 0 0 0 0
1437647780 390 1681 0 0 0 0
1437647954 391 1681 0 0 0 0
1437649711 402 1681 0 0 0 0
1437649824 404 1681 0 0 0 0
1437653297 409 1681 0 0 0 0
1437653660 410 1681 0 0 0 0
1437655337 411 1681 0 0 0 0
1437658448 415 1681 0 0 0 0
1437658508 416 1681 0 0 0 0
1437659484 417 1681 0 0 0 0
1437659855 418 1681 0 0 0 0
1437662464 418 1681 0 0 0 1
1437675743 419 1681 0 0 0 1
1437676317 422 1681 0 0 0 1
1437681221 424 1681 0 0 0 1
1437683683 426 1681 0 0 0 1
1437685476 427 1681 0 0 0 1
1437736423 456 1681 0 0 0 1
1437737619 551 1681 0 0 0 1
1437739510 590 1681 0 0 0 1
1437740548 601 1681 0 0 0 1
1437740941 607 1681 0 0 0 1
1437741934 619 1681 0 0 0 1
1437743713 621 1681 0 0 0 1
1437986239 621 1695 0 0 0 1
1437987141 621 1696 0 0 0 1
1437987166 621 1805 0 0 0 1
1437987879 635 1805 0 0 0 1
1437988046 636 1805 0 0 0 1
1437988063 637 1805 0 0 0 1
1437988305 637 1826 0 0 0 1
1437988895 637 1847 0 0 0 1
1437989186 1274 1848 0 0 0 1
1437996502 1274 1848 0 0 0 23
1438000428 1274 1848 0 0 0 24
1438006598 1309 1848 0 0 0 24
1438007154 1309 1848 0 0 0 700
1438012474 1309 1848 0 0 0 700
1438012560 1309 1848 0 0 0 700
1438012581 1309 1848 0 0 0 700
1438068875 1309 1848 0 0 0 700
1438074113 1441 1848 0 0 0 700
1438085910 1441 1848 50 0 0 700
1438086098 1441 1848 50 0 0 859
1438086693 1441 1848 51 0 0 859
1438086724 1441 1848 91 0 0 859
1438087113 1441 1848 101 0 0 859
1438087446 1441 1848 115 0 0 859
1438087519 1441 1848 115 0 0 859
1438089980 1487 1848 115 0 0 859
1438101535 1489 1848 115 0 0 859
1438101742 1493 1848 115 0 0 859
1438152287 1493 1861 115 0 0 859
1438152981 1493 1862 115 0 0 859
1438154461 1493 1878 115 0 0 859
1438160552 1493 1948 115 0 0 859
1438160566 1493 2058 115 0 0 859
1438160581 1493 2166 115 0 0 859
1438160970 1493 2176 115 0 0 859
1438160994 1493 2205 115 0 0 859
1438161474 1495 2205 115 0 0 859
1438161484 1495 2205 115 0 0 859
1438161783 1495 2224 115 0 0 859
1438161798 1495 2224 115 0 0 859
1438162579 1495 2225 115 0 0 859
1438166716 1495 2227 115 0 0 859
1438168810 1495 2229 115 0 0 859
1438169632 1495 2298 115 0 0 859
1438169717 1495 2299 115 0 0 859
1438169948 1496 2299 115 0 0 859
1438265667 1496 2304 115 0 0 859
1438265712 1496 2504 115 0 0 859
1438265806 1496 2526 115 0 0 859
1438327856 1496 2527 115 0 0 859
1438365465 1496 2527 128 0 0 859
1438365574 1496 2527 129 0 0 859
1438365729 1496 2527 170 0 0 859
1438365976 1496 2527 171 0 0 859
1438366346 1496 2527 172 0 0 859
1438366401 1496 2527 172 0 0 859
1438366691 1496 2527 173 0 0 859
1438366760 1496 2527 175 0 0 859
1438366808 1496 2527 175 0 0 859
1438584030 1496 3261 175 0 0 859
1438597989 1496 3328 175 0 0 859
1438599058 1496 3385 175 0 0 859
1438625984 1496 3390 175 0 0 859
1438626191 1496 3398 175 0 0 859
1438626340 1496 3399 175 0 0 859
1438626769 1496 3442 175 0 0 859
1438626856 1496 3484 175 0 0 859
1438671481 1496 3489 175 0 0 859
1438673795 1496 3495 175 0 0 859
1438778105 1496 3520 175 0 0 859
1438778142 1496 3534 175 0 0 859
1438778399 1496 3624 175 0 0 859
1438778749 1496 3624 412 0 0 859
1438780812 1496 3626 412 0 0 859
1438781377 1496 3629 412 0 0 859
1438781894 1496 3630 412 0 0 859
1438782099 1496 3633 412 0 0 859
1438783817 1496 3636 412 0 0 859
1438805383 1496 3636 428 0 0 859
1438820232 1496 3636 434 0 0 859
1438820324 1496 3636 436 0 0 859
1438820349 1496 3636 449 0 0 859
1438820430 1496 3636 450 0 0 859
1438820506 1496 3636 450 0 0 859
1438821789 1496 3636 489 0 0 859
1438821929 1496 3636 489 0 0 859
1438850334 1496 3844 489 0 0 859
1438850362 1496 3845 489 0 0 859
1438850482 1496 3852 489 0 0 859
1438858389 1496 3873 489 0 0 859
1438930183 1496 3928 489 0 0 859
1438937563 1504 3928 489 0 0 859
1438937581 1504 3928 489 0 0 859
1438945980 1507 3928 489 0 0 859
1438953491 1705 3928 489 0 0 859
1438954529 1705 3999 489 0 0 859
1438983480 1705 3999 489 296 0 859
1438984196 1705 4091 489 296 0 859
1438984234 1705 4092 489 296 0 859
1438984282 1705 4092 489 296 0 859
1438984294 1705 4092 489 296 0 859
1438985236 1705 4194 489 296 0 859
1439010140 1705 4217 489 296 0 859
1439010164 1705 4241 489 296 0 859
1439011539 1705 4243 489 296 0 859
1439011854 1705 4244 489 296 0 859
1439038889 1705 4245 489 296 0 859
1439038921 1705 4268 489 296 0 859
1439136471 1709 4268 489 296 0 859
1439137003 1711 4268 489 296 0 859
1439155032 1714 4268 489 296 0 859
1439155214 1715 4268 489 296 0 859
1439190259 1716 4268 489 296 0 859
1439284381 1726 4268 489 296 0 859
1439388003 1728 4268 489 296 0 859
1439388036 1728 4268 489 296 0 859
1439457580 1731 4268 489 296 0 859
1439461187 1736 4268 489 296 0 859
1439462885 1739 4268 489 296 0 859
1439464331 1741 4268 489 296 0 859
1439465862 1742 4268 489 296 0 859
1439465918 1743 4268 489 296 0 859
1439559332 1743 4268 885 296 0 859
1439559749 1769 4268 885 296 0 859
1439560096 1770 4268 885 296 0 859
1439561023 1771 4268 885 296 0 859
1439715921 1772 4268 885 296 0 859
1439727870 1776 4268 885 296 0 859
1439727899 1776 4268 885 296 0 859
1439727985 1777 4268 885 296 0 859
1439793548 1778 4268 885 296 0 859
1439859351 1778 4268 885 296 0 859
1439859401 1778 4268 885 296 0 859
1439859497 1778 4268 1252 296 0 859
1439859581 1778 4268 1252 296 0 859
